Time Stamp,User,Compound,Positive,Neutral,Negative,Tweet,Tweet_Ago
2/24/2012,@Boeing,0.0258,0.139,0.727,0.133,@esirlov please follow us on this account. We no longer use the corporate one.,3086
2/23/2012,@Boeing,0,0,1,0,"RT @BoeingDefense: #Boeing is sponsoring #spacegeeks “unconference” #SpaceUp #Hou Sat & Sun, streaming at http://t.co/mKI5A2TP @spaceuphou",3087
2/22/2012,@Boeing,0,0,1,0,"MT @boeingdefense: #Boeing completes F/A-18E/F, EA-18G Multi-Year  II deliveries ahead of schedule: http://t.co/ZcGW4lOx @USNavy #avgeek",3088
2/22/2012,@Boeing,0.25,0.091,0.909,0,RT @boeingairplanes: Check out all of the cities on the 4th leg of the 787 Dream Tour.   http://t.co/HfVEGCCX #Boeing #DreamTour #avgeek,3089
2/22/2012,@Boeing,0.1027,0.097,0.825,0.078,"RT @boeingairplanes: 4th leg of 787 Dream Tour includes stops in Toronto, Boston, Newark & Mexico City. #Boeing #DreamTour #avgeek",3090
2/22/2012,@Boeing,0.3612,0.128,0.872,0,"RT @boeingairplanes: Photos: When it comes to the 787, see why some like it hot. http://t.co/9EX49rbZ  #Boeing #AvGeek",3091
2/22/2012,@Boeing,0.8687,0.449,0.551,0,Great stuff. Thanks! MT @globetrotscott: @AmericanAir @Boeing @BoeingAirplanes You might like MegaDo story http://t.co/djRBMQP1 #avgeek,3092
2/21/2012,@Boeing,0.0258,0.139,0.727,0.133,@jbarras please follow us on this account. We no longer use the corporate one.,3093
2/21/2012,@Boeing,0.5267,0.168,0.773,0.059,"RT @CityofRenton: Exploring @Boeing's Milestones in #Innovation series is the perfect thing for a quiet, rainy President's Day. http://t ...",3094
2/20/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Photo gallery: Behind the scenes as President Obama visits the 787 factory in Everett.  http://t.co/1bkKOEQJ  #Boei ...,3095
2/20/2012,@Boeing,0,0,1,0,"MT @whitehouse: Photo: At #Boeing in Everett, WA, Pres. Obama talks increasing US exports & checks out a 787 http://t.co/COVDzjAn #avgeek",3096
2/20/2012,@Boeing,0.7297,0.277,0.723,0,MT @boeingdefense: #Boeing’s new searchlight -- Nightsun XP -- aims to make operator’s job easier. http://t.co/WL8xxykU @TheIACP @AnaheimPD,3097
2/20/2012,@Boeing,0.9392,0.545,0.455,0,@ikluft She's a beauty! Glad everybody had a good time at #AGF12. Special thanks to @airlinereporter and @futureofflight for organizing.,3098
2/20/2012,@Boeing,0,0,1,0,MT @boeingairplanes @CBSSunday goes on board the 787 Dreamliner. http://t.co/tSQbfl2O  #Boeing #AvGeek,3099
2/20/2012,@Boeing,0.8268,0.412,0.588,0,Happy #eweek2012! See how #Boeing engineers inspire the next generation.  #engineering #STEM http://t.co/mjUB2ZCK,3100
2/20/2012,@Boeing,0,0,1,0,"RT @boeingdefense: John Glenn’s Mercury capsule was built by McDonnell, now part of #Boeing: http://t.co/jnInTbcC #spacetweeps",3101
2/17/2012,@Boeing,0,0,1,0,"MT @markknoller: Pres Obama toured one of the 787s being assembled at #Boeing. Called window/light treatment ""spiffy."" http://t.co/itIMvD0Y",3102
2/17/2012,@Boeing,0.6249,0.227,0.773,0,RT @WHLive: Obama @ Boeing: This company is a great example of what American manufacturing can do.,3103
2/17/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Pres. Obama in front of a line of future #Boeing 787 Dreamliners. #ObamaWA http://t.co/knGImKNH #avgeek,3104
2/17/2012,@Boeing,0,0,1,0,MT @markknoller: Pres Obama addressing #Boeing workers on the floor of the 787 assembly plant. http://t.co/sIn9hRsl,3105
2/17/2012,@Boeing,-0.128,0,0.923,0.077,"RT @WHLive: Obama: Here at Boeing, business is booming...To meet that demand, you hired 13,000 workers all across America",3106
2/17/2012,@Boeing,0.3182,0.126,0.874,0,"MT @boeingairplanes: Obama: 787 is fuel-efficient, fast, & looks cool. It's the airplane of the future. #Boeing http://t.co/ik80yDf8",3107
2/17/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Photo: Air Force One rolling by. Pres. Obama to step out from the iconic Boeing 747 soon. #ObamaWA #Boeing http://t ...,3108
2/17/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Photo: This @united 787 is the one Pres. @BarackObama will tour today #ObamaWA #Boeing http://t.co/0QkrIJum #avgeek,3109
2/17/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Photo: The #Boeing 787 factory is preparing for a visit from President Obama today #ObamaWA http://t.co/nZzj6gxS,3110
2/16/2012,@Boeing,0.4404,0.112,0.888,0,"@allanschoenberg Thanks Allan. You're one of the ""big minds"" on this topic and one of the first to point us in the right direction.",3111
2/16/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Video: We're changing the commercial aviation services game at the @SGAirshow  http://t.co/OF7TRInP #Boeing @Singap ...,3112
2/16/2012,@Boeing,0.7027,0.242,0.693,0.066,RT @AirlineReporter: AVIATION LOVERS UNITE! Join Us at Aviation Geek Fest Sun the 19th. Get ur tix now: http://t.co/D8MfYklU #AGF12 @Fut ...,3113
2/15/2012,@Boeing,0.3612,0.116,0.884,0,MT @boeingairplanes: Photo gallery: The 1000th 777 rolls out as it gets ready for delivery to Emirates. http://t.co/HNZeao53 #Boeing #avgeek,3114
2/15/2012,@Boeing,0,0,1,0,From @YahooNews: 787 “draws” #Boeing logo across America http://t.co/glwyO455. Learn about 787 #innovation at http://t.co/dHwITidY,3115
2/15/2012,@Boeing,0,0,1,0,@heather_poole Which model?,3116
2/15/2012,@Boeing,0,0,1,0,MT @boeingdefense: #Boeing sub @Insitu_Inc delivers Small Tactical #Unmanned Aircraft Systems capability to @USMC http://t.co/8feyAeAi,3117
2/15/2012,@Boeing,0.8122,0.303,0.697,0,Thanks to all who told @Heather_Poole about our factory tour with @futureofflight. Any #avgeek would love it! http://t.co/lLIdXv3s #Boeing,3118
2/14/2012,@Boeing,0.5719,0.179,0.821,0,RT @BoeingAirplanes: Photos: A handshake for history. Celebrating with Lion Air & other images from the Singapore Airshow.  http://t.co/ ...,3119
2/14/2012,@Boeing,0,0,1,0,MT @boeingdefense: Here’s another inside view of a #Boeing aircraft – @PopMech on CV-22 Osprey: http://t.co/yELFcb5y @usairforce @USMC,3120
2/14/2012,@Boeing,0,0,1,0,RT @boeingdefense: The @Flightglobal #Boeing Silent Eagle cutaway goes interactive! http://t.co/pUbzhLDT #SGA2012 #avgeek,3121
2/14/2012,@Boeing,0,0,1,0,@frankieg90 too early to say,3122
2/14/2012,@Boeing,0,0,1,0,The 787 is a star of this week's #Singapore air show. Learn more about the #innovation of the Dreamliner at http://t.co/dHwITidY #Boeing,3123
2/14/2012,@Boeing,0.4389,0.126,0.874,0,RT @BoeingAirplanes: Photo: It’s official! Lion Air helps us make history by finalizing order for up to 380 737s. http://t.co/IXu1oFG7   ...,3124
2/14/2012,@Boeing,0.5859,0.16,0.84,0,"RT @BoeingAirplanes: We are honored to host President Barack Obama for a visit to our Everett, Wash. factory on Friday. @whitehouse #Boeing",3125
2/14/2012,@Boeing,0,0,1,0,"With #Singapore Air Show under way, learn more about #Boeing in Southeast #Asia at http://t.co/nujVSi4p #SGA2012",3126
2/13/2012,@Boeing,0.0258,0.144,0.718,0.139,"MT @boeingdefense: VIDEO: @USArmy leaders applaud new #Boeing AH-64D Apache Block III at #Mesa, #Arizona, ceremony. http://t.co/iTAijqkb",3127
2/13/2012,@Boeing,0,0,1,0,MT @boeingdefense: Check out the @Flightglobal cutaway of the #Boeing F-15 Silent Eagle http://t.co/NBAVNLTe #avgeek #military,3128
2/12/2012,@Boeing,0,0,1,0,RT @BoeingDefense: Hello #SGA2012 ! Watch for #Boeing to update its show website http://t.co/e0TtzmeD & Flickr page http://t.co/CvTugVkN ...,3129
2/11/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Photo: #787 #DreamTour lands in Singapore #avgeek #Boeing #SGA2012 http://t.co/N7wbgRri,3130
2/11/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: #Boeing #787 is just minutes away from landing in Singapore #DreamTour #SGA2012,3131
2/11/2012,@Boeing,0,0,1,0,#Innovation is our DNA. You can learn more at http://t.co/FyoVYYUE #Boeing #avgeek #aviation,3132
2/10/2012,@Boeing,0.4404,0.195,0.805,0,"@ischafer thanks. You can learn more about the 787 ""skywriting"" flight at http://t.co/CMi7uE7w",3133
2/10/2012,@Boeing,0,0,1,0,Meet Oscar and our #SanAntonio team in the latest issue of #Boeing Frontiers http://t.co/LIE7CNg5 #avgeek #Texas,3134
2/10/2012,@Boeing,0.4173,0.122,0.878,0,@benbradley7 ur kind of an #avgeek so u might like this. Our 787 flight test flew a 7-8-7 pattern above the US. http://t.co/CMi7uE7w,3135
2/10/2012,@Boeing,0.743,0.283,0.717,0,"Check out @dmscott post about #Boeing brand journalism. David, thanks for your guidance and kind words http://t.co/S1IB0xiL #avgeek",3136
2/10/2012,@Boeing,0.5228,0.158,0.842,0,MT @boeingairplanes: Talk about putting the 787 on the map. Check out this creative flight plan. http://t.co/xXQSgFPR #Boeing #avgeek,3137
2/10/2012,@Boeing,0,0,1,0,MT @flightblogger: #Boeing brands the sky with 787 test flight (Update1) http://t.co/nthdTv5W #avgeek,3138
2/10/2012,@Boeing,0.6486,0.398,0.602,0,@MNugud @BoeingCareers can help with internship and full-time job opportunities.,3139
2/10/2012,@Boeing,0.8217,0.368,0.632,0,Great mtg! Mt @emcloud: Thanks for everything! #ftb2012 @dmscott @AustinTeames @johnlovett @samdecker @tubemogul @PeterLaMotte @boeing,3140
2/9/2012,@Boeing,0.6588,0.205,0.795,0,@dmscott likewise! It's great to be with you and the rest of the #ftb2012 crew in St. Louis.,3141
2/9/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Photo: @ThaiAirways crews pose with the just-arrived 787. #WarmWelcome #Boeing #DreamTour #Suvarnabhumi #BKK http:/ ...,3142
2/8/2012,@Boeing,0,0,1,0,RT @BoeingAirplanes: Today's flight of the 747-8I is the first of a few tests we'll fly before delivering to @Lufthansa_DE http://t.co/6 ...,3143
2/8/2012,@Boeing,0,0,1,0,"You can find Blended Wing Body wallpaper, and more, at our stories of #innovation site  #Boeing #avgeek http://t.co/5NBLGT47 #aviation",3144
2/8/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Track the 787on its 14-hour flight to visit @ThaiAirways http://t.co/CVRAfUTy… #Boeing #Thailand,3145
2/7/2012,@Boeing,0,0,1,0,Catch the latest #Boeing products including the #787 debut at the #Singapore Airshow http://t.co/Q9ECjaK2 #SGA2012,3146
2/7/2012,@Boeing,0.4754,0.134,0.866,0,RT @Paulo_Archie_GP: I dig @Boeing #Timeline at http://t.co/9C4V24pp -- really nice way to get all that history in their archives across ...,3147
2/7/2012,@Boeing,0.1511,0.09,0.91,0,View almost a century of #Boeing #innovation at http://t.co/uNg67ykR. Pls tell us what you think! @endgadget @popsci @gizmodo@wired,3148
2/7/2012,@Boeing,0.1531,0.14,0.75,0.11,RT @boeingairplanes: No short-term safety concerns as we begin a straightforward fix to a 787 production issue. http://t.co/vhzCMVuF #Boeing,3149
2/7/2012,@Boeing,0,0,1,0,"""Innovation...comes from within the people on our team."" View almost a century of #Boeing #innovation at http://t.co/uNg67ykR #avgeek",3150
2/7/2012,@Boeing,0,0,1,0,"#787 headlines our Singapore Air Show, with F-15, Chinook, Apache also on display. More info at: http://t.co/wPRGmDI6 #SGA2012 #Boeing",3151
2/7/2012,@Boeing,0.0258,0.139,0.727,0.133,@USArmyReserve Please follow us on this account. We no longer use the corporate one.,3152
2/7/2012,@Boeing,0.3182,0.187,0.813,0,@radiomeraji Please DM us so I can follow up on your request.,3153
2/7/2012,@Boeing,0.4019,0.213,0.787,0,#Chicago music website to take flight with help from #Boeing http://t.co/rFzKh7eT,3154
2/7/2012,@Boeing,0.5994,0.187,0.813,0,MT @boeingairplanes: Photo gallery: Beautiful pics of the 747-8F & 777F double delivery to Korean Air. http://t.co/084oJlne #avgeek #Korea,3155
2/7/2012,@Boeing,0,0,1,0,Check out @avweekguy 's 1st take on our #innovation video series http://t.co/wnRJUerU #avgeek #Boeing #aviation,3156
2/7/2012,@Boeing,0,0,1,0,MT @prncnsmr: #Boeing is the story of #inspiration bringing #innovation. Click here for more. http://t.co/H0prztdB #avgeek #aviation,3157
2/7/2012,@Boeing,0,0,1,0,@RadioMeraji not yet,3158
2/6/2012,@Boeing,0,0,1,0,RT @boeingdefense:pulse line accelerating GPS IIF #satellite production http://t.co/RtOH6cOu http://t.co/Qo8I5SVb http://t.co/L7Q1SdUZ,3159
2/6/2012,@Boeing,0,0,1,0,@radiomeraji I'll check.,3160
2/6/2012,@Boeing,0,0,1,0,@kpcc @radiomeraji what are you calling about?,3161
2/6/2012,@Boeing,0,0,1,0,@erinyasgar I ask our interiors experts and find out what they say.,3162
2/3/2012,@Boeing,0.7184,0.316,0.684,0,"SNEAK PEEK: ""Inspiration to Innovation: stories of Boeing"" video series http://t.co/DHyerXwL #Boeing #avgeek #aviation #innovation",3163
2/3/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Photo: 1st @SouthwestAir 737-800 with #Boeing Sky Interior in @cityofrenton factory. http://t.co/kag9j5RV,3164
2/3/2012,@Boeing,0.7184,0.316,0.684,0,"SNEAK PEEK: ""Inspiration to Innovation: stories of Boeing"" video series http://t.co/DHyerXwL #Boeing #avgeek #aviation #innovation",3165
2/2/2012,@Boeing,-0.296,0,0.885,0.115,MT @raestimr: Missed the RAeS lecture by #Boeing test pilot Suzanna Darcy-Hennemann? audio here- MUST LISTEN http://t.co/jb8HalqP #avgeek,3166
2/2/2012,@Boeing,0.7184,0.333,0.667,0,"SNEAK PEEK: ""Inspiration to Innovation: stories of Boeing"" video series http://t.co/DHyerXwL @mashable @dmscott @briansolis",3167
2/2/2012,@Boeing,0.5994,0.206,0.794,0,MT @boeingairplanes: Photos: Looking beautiful in white. The 747-8I flies away with another milestone.  http://t.co/HVVtz4rg #Boeing,3168
2/2/2012,@Boeing,0.7184,0.316,0.684,0,"SNEAK PEEK: ""Inspiration to Innovation: stories of Boeing"" video series http://t.co/DHyerXwL #Boeing #avgeek #aviation #innovation",3169
2/1/2012,@Boeing,0.937,0.562,0.438,0,"MT @boeingairplanes: Great Video: Luck, laughs and warm hellos! Ireland shows the 787  good hospitality #Boeing http://t.co/seV8oBd3",3170
2/1/2012,@Boeing,0.784,0.346,0.654,0,MT @boeingairplanes: 787 leaves St. Louis. Thank you for a great visit! #Boeing #avgeek @stltoday http://t.co/tA4sriil,3171
1/31/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Video: Taking flight in @AlaskaAir ‘s new 737 with #Boeing Sky Interior. Go to 4:09 mark  http://t.co/IzvzHlXj #avgeek,3172
1/31/2012,@Boeing,0.5093,0.162,0.838,0,RT @BoeingAirplanes: A blue-sky welcome to St. Louis! The #Dreamliner has landed. #Boeing #DreamTour @stltoday @KMOV @KSDKNews @KDNLABC3 ...,3173
1/30/2012,@Boeing,0,0,1,0,MT @boeingdefense: #Boeing Phantom Eye team @NASADryden meets @RealNichelle (Lt Uhura)  http://t.co/Nhzy8ES1 #StarTrek #avgeek,3174
1/30/2012,@Boeing,0,0,1,0,RT @boeingairplanes: Link: http://t.co/GurxLXHm is  @CommArts's webpick of the day! http://t.co/1zxlIi3H #Boeing #Design #AvGeek,3175
1/30/2012,@Boeing,0.0258,0.139,0.727,0.133,@timmonssc please follow us on this account. We no longer use the corporate one.,3176
1/25/2012,@Boeing,0.7717,0.358,0.642,0,"MT @boeingairplanes: Blog: patience, dedication & love that built the #Dreamliner. Thx @HamiltonSund http://t.co/kQJ8IhJg #avgeek",3177
1/25/2012,@Boeing,0,0,1,0,"CEO McNerney: first 787 built in North #Charleston, #SC to be delivered during Q2 #Boeing #avgeek",3178
1/25/2012,@Boeing,0.5563,0.217,0.783,0,CEO McNerney: the 777 is in a very strong market position right now #Boeing #avgeek,3179
1/25/2012,@Boeing,0.34,0.167,0.833,0,CEO McNerney: see a robust order environment for commercial airplanes during 2012 #Boeing #avgeek,3180
1/25/2012,@Boeing,0,0,1,0,CFO-elect Smith: had $11.3 billion of cash and equivalents at year-end 2011 #Boeing,3181
1/25/2012,@Boeing,0.5106,0.248,0.752,0,CFO-elect Smith: @boeingdefense backlog remains strong at $60 billion #Boeing #avgeek,3182
1/25/2012,@Boeing,0.4939,0.158,0.842,0,CFO-elect Smith: will consider 787 production rates above 10/month once we successfully execute currently planned increases #Boeing #avgeek,3183
1/25/2012,@Boeing,0.0258,0.073,0.927,0,"CEO McNerney: producing 7 of our 777s/month now, will reach 8.3/month in Q1 2013 #Boeing #avgeek",3184
1/25/2012,@Boeing,0.0258,0.052,0.948,0,"CEO McNerney: producing 35 737s per month, will reach 38 in Q2 2013, then 42/month first half of 2014 #Boeing #avgeek",3185
1/25/2012,@Boeing,0,0,1,0,CEO McNerney: first 787 powered by @geaviation engines to be delivered later this quarter #Boeing #avgeek,3186
1/25/2012,@Boeing,0.0516,0.091,0.909,0,"CEO McNerney: producing 2.5 787s per month, reach 3.5 in second qtr. On track to reach 10/month as planned by late 2013 #Boeing #avgeek",3187
1/25/2012,@Boeing,0.3182,0.171,0.829,0,"CEO McNerney: significant potential in int'l defense, which should generate 25%-30% of revenue within few years #Boeing @boeingdefense",3188
1/25/2012,@Boeing,0.7003,0.382,0.618,0,"CEO McNerney: @boeingairplanes backlog reached record $296 billion, offering unprecedented growth opportunity #Boeing #avgeek",3189
1/25/2012,@Boeing,0,0,1,0,"CEO McNerney: expect to finalize most of more than 1,000 orders/commits for 737MAX this year #Boeing #avgeek #aviation",3190
1/25/2012,@Boeing,0.3818,0.133,0.867,0,CEO McNerney on earnings call: expect passenger growth rates to stay in-line with historical trends during 2012 #Boeing,3191
1/25/2012,@Boeing,0,0,1,0,"During 2012 we expect to deliver 585 to 600 planes, including 70 to 85 of our 787 and 747-8 models http://t.co/RQMkXuI8 #Boeing",3192
1/25/2012,@Boeing,0,0,1,0,For 2012 we see earnings bet. $4.05 and $4.25/share and revenue in range of $78 billion to $80 billion. http://t.co/RQMkXuI8 #Boeing,3193
1/25/2012,@Boeing,0.1027,0.072,0.928,0,Our revenue for 2011's fourth quarter reached $19.6 billion. For all of 2011 our revenue was $68.7 billion. #Boeing,3194
1/25/2012,@Boeing,0.296,0.128,0.872,0,In 2011's fourth quarter our net income totaled $1.4 billion or $1.84 per share #Boeing http://t.co/RQMkXuI8,3195
1/23/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Video: Sharks’ teeth add bite to #Boeing South Carolina http://t.co/WDGhV5Cf  #SC,3196
1/23/2012,@Boeing,0,0,1,0,MT @boeingdefense: VIDEO: #NorthCarolina A&T #engineering students tour #Boeing #StLouis: http://t.co/EGwiZ9fN @ncatsu @NSBE @ASEE_DC,3197
1/23/2012,@Boeing,0.6114,0.294,0.706,0,MT @boeingairplanes: Thank you @united for helping fly the #787 today! #Boeing #avgeek http://t.co/VvYTCNsz,3198
1/23/2012,@Boeing,0,0,1,0,PHOTO: a yellow #labrador checks out the #Boeing 787 in #Wichita...talk about a #dog 's life! #avgeek http://t.co/dwLxxS6R,3199
1/20/2012,@Boeing,0.4019,0.137,0.863,0,MT @boeingairplanes:  A #Boeing production line you don’t see every day. How we built something special for kids. http://t.co/r4tsiubj...,3200
1/18/2012,@Boeing,0,0,1,0,MT @boeingairplanes: Can you load a 777 Freighter? Give it a try via: @FedEx http://t.co/FaBvlFdA #Boeing #avgeek #aviation,3201
1/18/2012,@Boeing,0.8807,0.327,0.673,0,"@theprmom It's great to see such young enthusiasm. If you go to Seattle he can tour the factory and enjoy @futureofflight, which is a...",3202
1/18/2012,@Boeing,0.7712,0.358,0.642,0,@theprmom That's wonderful! @airandspace has a tool to help him learn how airplanes fly http://t.co/NotD0JSC,3203
1/17/2012,@Boeing,-0.296,0,0.864,0.136,@vendiairworthin you can follow us on this account. We no longer use the corporate one.,3204
1/16/2012,@Boeing,0.6597,0.329,0.671,0,MT @boeingairplanes: Video: The 777's journey to better efficiency: http://t.co/Qv6s2m5k #Boeing #AvGeek #environment,3205
1/16/2012,@Boeing,0,0,1,0,MT @boeingdefense: VIDEO: #Boeing employees who build the EA-18G meet @USNavy pilots who fly it http://t.co/VgDmjjv9 @flynavy #avgeek,3206
1/16/2012,@Boeing,-0.8316,0,0.642,0.358,RT @boeingdefense: RT @nytimes Afghan War Reflects Changes in Air War http://t.co/edBoezmX @USNavy @usairforce #Boeing #SuperHornet,3207
1/16/2012,@Boeing,0,0,1,0,Video: #Boeing CFO James Bell discusses the legacy of Dr. #MartinLutherKing http://t.co/1EM45lUp,3208
1/16/2012,@Boeing,0.6369,0.426,0.574,0,"Video: ""Have a Dream"" in honor of #MartinLutherKing Day http://t.co/60YSePDp",3209
